"id","tender_No","type","delivery","department","date_Published","cbrief","cd","dp","closing_Date","brief","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","bf","bc"
36781,"MPKEN10485GX","Request for Bid(Open-Tender)","KENDAL POWERSTATION, N12/N4, R545/Balmoral OffRamp - MPUMALANGA - Ogies - 1035","ESKOM","2022-10-14T00:00:00",true,"Wednesday, 16 November 2022 - 10:00","Friday, 14 October 2022","2022-11-16T10:00:00","Wednesday, 26 October 2022 - 10:00","2022-10-26T10:00:00","Published","Electricity, gas, steam and air conditioning","The scope is for the supply and filling of Nitrogen in the main cooling water system during outages for Kendal Power Station Unit 1 – 6 for the term of the service contract.","National","Isaac Segoatle","Segoati@eskom.co.za","017-799-2703","N/A","PROJECTS DEPARTMENT, LULUTHO BOARDROOM, KENDAL POWERSTATION,KENDAL ROAD,OGIES,MPUMALANGA,1035","N/A","Yes","Yes"
36784,"TLM/MIG/C F/2022/2023","Request for Bid(Open-Tender)","Corner of Voortrekker & Market Square - Boshof - Boshof - 8340","Tokologo Local Municipality","2022-10-14T00:00:00",true,"Monday, 14 November 2022 - 14:30","Friday, 14 October 2022","2022-11-14T14:30:00","Friday, 21 October 2022 - 13:30","2022-10-21T13:30:00","Published","Civil engineering","Refurbishment and Upgrade of Both Malebogo and Seretse Stadium","Free State","Infrastructure Director ","kmosepele@tokologo.gov.za","053-541-0014","N/A","Boshof, Municipal Chamber ","Only tenders who satisfy the eligibility criteria as stated in the tender data are eligible to submit tenders. Tenders will be evaluated using the 80/20 points system as stipulated within the PPPFA No. 5 of 2000, bidders are required to submit original valid BBBEE status level verification certificate or certified copies thereof together with their bids. Bidders who do not submit BBBEE status level verification certificate or who are non-complaint do not qualify for preference points but they will not be disqualified from bidding process, they will only score points out of 80.

","Yes","Yes"
36785,"F (CC) 15/2023","Request for Bid(Open-Tender)","CNR MARKET & COMMISSIONER STREET - KRUGERSDORP - MOGALE CITY - 1740","Mogale City Local Municipality","2022-10-14T00:00:00",false,"Wednesday, 16 November 2022 - 11:00","Friday, 14 October 2022","2022-11-16T11:00:00","<not available>",,"Published","Other service activities","service providers for management of credit control services, revenue protection and administration of related field action for a period of three (3) years","Gauteng","TSHELEKI TEBJANE","theleki.tebjane@mogalecity.gov.za","011-951-2427","N/A",,"N/A"," NO"," NO"
36786,"F (SCM) 012023","Request for Bid(Open-Tender)","CNR MARKET & COMMISSIONER STREET - KRUGERSDORP - MOGALE CITY - 1740","Mogale City Local Municipality","2022-10-14T00:00:00",false,"Monday, 21 November 2022 - 11:00","Friday, 14 October 2022","2022-11-21T11:00:00","<not available>",,"Published","Publishing activities","appointment of agency for the placement of tender, recruitment and public advertisement in the media on an as and when required basis for a period of three (3) years","Gauteng","OFENTSE MATSOSE","ofentse.matsose@mogalecity.gov.za","011-951-2177","N/A",,"N/A"," NO"," NO"
36789,"RFB 2641-2022","Request for Bid(Open-Tender)","459 Tsitsa Street - Erasmuskloof - Pretoria - 0105","State Information Technology Agency","2022-10-14T00:00:00",false,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Information and communication","The Renewal Of Mimecast Licenses For Kwa-Zulu Natal Office Of The Premier (KZNOTP) For A Period Of Three (3) Years. There Will Be No Briefing Session","KwaZulu-Natal","Ronald Kgonyane","ronald.kgonyane@sita.co.za","012-482-2420","N/A",,"N/A"," NO"," NO"
36792,"TLM/BWS/2022/SWP/02","Request for Bid(Open-Tender)","Corner of Voortrekker and Market Square  - Boshof - Boshof  - 8340","Tokologo Local Municipality","2022-10-14T00:00:00",true,"Monday, 14 November 2022 - 14:30","Friday, 14 October 2022","2022-11-14T14:30:00","Friday, 21 October 2022 - 12:30","2022-10-21T12:30:00","Published","Civil engineering","Storm Water Implementation for the Boshof Bulk Water Scheme and Associated Components of the Scheme –Civil Works.
","Free State","Director Infrastructure ","kmosepele@tokologo.gov.za","053-541-0014","N/A","Boshof Municipal Chamber ","Only tenders who satisfy the eligibility criteria as stated in the tender data are eligible to submit tenders. Tenders will be evaluated using the 90/10 points system as stipulated within the PPPFA No. 5 of 2000, bidders are required to submit original valid BBBEE status level verification certificate or certified copies thereof together with their bids. Bidders who do not submit BBBEE status level verification certificate or who are non-complaint do not qualify for preference points but they will not be disqualified from bidding process, they will only score points out of 90/10 per tender value.","Yes","Yes"
36796,"RFP/LAB/LEASE/2022/04","Request for Proposal","Centurion close block - Centurion - Gauteng - 0157","Perishable Products Export Control Board","2022-10-14T00:00:00",true,"Friday, 11 November 2022 - 11:00","Friday, 14 October 2022","2022-11-11T11:00:00","Friday, 21 October 2022 - 12:00","2022-10-21T12:00:00","Published","Rental and leasing activities","PROVISION OF LEASING OFFICE SPACE FOR PPECB LABORATORY","Western Cape","Portia Jonginyanga","portiaj@ppecb.com","021-930-1134","N/A","Online Via Teams","N/A","Yes"," NO"
36800,"TLM/RBIG/BWS/2022/10KM/0 1",,"Corner of Voortrekker and Market Square  - Boshof - Boshof  - 8340","Tokologo Local Municipality","2022-10-14T00:00:00",true,"Monday, 14 November 2022 - 11:00","Friday, 14 October 2022","2022-11-14T11:00:00","Friday, 21 October 2022 - 10:00","2022-10-21T10:00:00","Published","Civil engineering","Boshof/ Kimberley: Construction of 10km (01) pumping main pipeline and associated works.","Free State","Director Infrastructure","kmosepele@tokologo.gov.za","053-541-0014","N/A","Boshof Municipal Chamber ","Only tenders who satisfy the eligibility criteria as stated in the tender data are eligible to submit tenders. Tenders will be evaluated using the 90/10 (as per tender value) points system as stipulated within the PPPFA No. 5 of 2000, bidders are required to submit original valid BBBEE status level verification certificate or certified copies thereof together with their bids. Bidders who do not submit BBBEE status level verification certificate or who are non-complaint do not qualify for preference points but they will not be disqualified from bidding process, they will only score points out 90/10 as per tender value","Yes","Yes"
36801,"F (V) 16/2023","Request for Bid(Open-Tender)","CORNER COMMISSIONER AND MARKET STREET - MOGALE CITY - KRUGERSDORP - 1739","Mogale City Local Municipality","2022-10-14T00:00:00",false,"Monday, 14 November 2022 - 11:00","Friday, 14 October 2022","2022-11-14T11:00:00","<not available>",,"Published","Services: General","TENDERS ARE HEREBY INVITED FROM EXPERIENCED AND SUITABLY QUALIFIED REGISTERED PROPERTY VALUERS FOR THE COMPILATION OF THE GENERAL VALUATION ROLL 2025/2030 FOR MOGALE CITY LOCAL MUNICIPALITY AS WELL AS THE SUPPLY OF OTHERE VALUATION RELATED SERVICES IN COMPLIANCE WITH THE LOCLA GOVERNMENT: MUNICIPAL PROPERTY RATES ACTS, 2004 (ACT NO.6 OF 2004) FOR THREE (3) YEARS","Gauteng","CHRISTEL KUHN","christel.kuhn@mogalecity.gov.za","083-788-4370","N/A",,"N/A"," NO"," NO"
36803,"ERI/2022/STR/07","Request for Quotation","Kriel Matla Power Station - Mpumalanga - Mpumalanga - 3500","ESKOM","2022-10-14T00:00:00",true,"Monday, 21 November 2022 - 10:00","Friday, 14 October 2022","2022-11-21T10:00:00","Friday, 21 October 2022 - 10:00","2022-10-21T10:00:00","Published","Other service activities","The provision of home work home employee transportation service and rentals from various pick-up points at Kriel, Thubelihle to Kriel and Matla Power Stations on an as and when required basis over a five year period","Mpumalanga","Phumzile Ncamani","ncamanpg@eskom.co.za","011-629-4546","011-629-4000","MS TEAMS","More tender documents for this tender are available on Eskom Tender Bulletin Website","Yes"," NO"
36804,"MPGRO10481GX","Request for Quotation","Grootvlei Power Station - Balfour - Mpumalanga - 1441","ESKOM","2022-10-14T00:00:00",true,"Tuesday, 15 November 2022 - 10:00","Friday, 14 October 2022","2022-11-15T10:00:00","Tuesday, 25 October 2022 - 11:00","2022-10-25T11:00:00","Published","Services to buildings and landscape activities","THE PROVISION OF HORTICULTURE AND ALIEN INVASIVE PLANTS MANAGEMENT AT SERVICE AT GROOTVLEI POWER STATION AND PANFONTEIN FARMS (Including
Residential properties and Vaal dam Pump station) for 60 Months. ","National","Sizo Zulu","zuluSSt@eskom.co.za","013-647-9248","N/A","Microsoft Teams","N/A","Yes"," NO"
36805,"PWRT (R&T) 10/2023","Request for Bid(Open-Tender)","CORNER COMMISSIONER AND MARKET STREET - MOGALE CITY - KRUGERSDORP - 1739","Mogale City Local Municipality","2022-10-14T00:00:00",false,"Thursday, 17 November 2022 - 11:00","Friday, 14 October 2022","2022-11-17T11:00:00","<not available>",,"Published","Civil engineering","TENDERS ARE HEREBY INVITED FROM CIVIL ENGINEERING CONTRACTORS WITH THE CIDB GRADING OF 4CE OR 3CE PE OR HIGHER FOR POTHOLE REPAIRS AND PATCHING OF ROADS AS PER THE ANNUAL ROADS PROJECT PLANS ON AN AS AND WHEN REQUIRED BASIS FOR A PERIOD OF THIRTY-SIX (36) MONTHS.","Gauteng","JOHAN BRITZ","johan.britz@mogalecity.gov.za","082-448-5218","N/A",,"N/A","Yes","Yes"
36807,"PM63/2021","Request for Bid(Open-Tender)","Polokwane Municipality - Polokwane - Polokwane - 0700","Polokwane Municipality","2022-10-14T00:00:00",false,"Friday, 18 November 2022 - 10:00","Friday, 14 October 2022","2022-11-18T10:00:00","<not available>",,"Published","Services: Civil","Construction of Olifantspoort Regional Water Scheme Phase 2 (Multi-Year)","Limpopo","Ms. Mapula Mamabolo","mapula@polokwane.gov.za","015-290-2355","N/A",,"The tenderer shall have a contractor CIDB grading of 6CE or higher"," NO"," NO"
36808,"TLM/RBIG/BWS/2022/10KM/02","Request for Bid(Open-Tender)","Corner of Voortrekker & Market Square  - Boshof - Boshof  - 8340","Tokologo Local Municipality","2022-10-14T00:00:00",true,"Monday, 14 November 2022 - 11:30","Friday, 14 October 2022","2022-11-14T11:30:00","Friday, 21 October 2022 - 11:30","2022-10-21T11:30:00","Published","Civil engineering","Boshof/ Kimberley: Construction of 10km (02) pumping main pipeline and associated works","Free State","Director Infrastructure ","kmosepele@tokologo.gov.za","053-541-0014","N/A","Boshof Municipal Chamber ","Only tenders who satisfy the eligibility criteria as stated in the tender data are eligible to submit tenders. Tenders will be evaluated using the 90/10 (as per tender value) points system as stipulated within the PPPFA No. 5 of 2000, bidders are required to submit original valid BBBEE status level verification certificate or certified copies thereof together with their bids. Bidders who do not submit BBBEE status level verification certificate or who are non-complaint do not qualify for preference points but they will not be disqualified from bidding process, they will only score points out 90/10 as per tender value.","Yes","Yes"
36811,"TLM/RBIG/BW S/2022/5KM/DIP/03","Request for Bid(Open-Tender)",,"Tokologo Local Municipality","2022-10-14T00:00:00",true,"Monday, 14 November 2022 - 12:00","Friday, 14 October 2022","2022-11-14T12:00:00","Friday, 21 October 2022 - 11:00","2022-10-21T11:00:00","Published","Civil engineering","Boshof/ Kimberley: Construction of 5km (03) pumping main pipeline and associated works.","Free State","Director Infrastructure ","kmosepele@tokologo.gov.za","053-541-0014","N/A","Boshof Municipal Chamber ","Only tenders who satisfy the eligibility criteria as stated in the tender data are eligible to submit tenders. Tenders will be evaluated using the 90/10 (as per tender value) points system as stipulated within the PPPFA No. 5 of 2000, bidders are required to submit original valid BBBEE status level verification certificate or certified copies thereof together with their bids. Bidders who do not submit BBBEE status level verification certificate or who are non-complaint do not qualify for preference points but they will not be disqualified from bidding process, they will only score points out 90/10 as per tender value.
","Yes","Yes"
36812,"NKO 39/2022","Request for Bid(Open-Tender)","9 Park Street  - Malalane - Malalane - 1320","Nkomazi Local Municipality","2022-10-14T00:00:00",true,"Friday, 11 November 2022 - 12:00","Friday, 14 October 2022","2022-11-11T12:00:00","Tuesday, 18 October 2022 - 10:00","2022-10-18T10:00:00","Published","Supplies: General","SUPPLY AND DELIVERY OF 2 X TLB (WATER MAINTANANCE) FOR NKOMAZI LOCAL MUNICIPALITY","Mpumalanga","Mr J Du Preez","Jaco.DuPreez@nkomazi.gov.za","013-790-0386","N/A","Municipal Town Hall (Kobwa), Fish Eagle, Malalane","N/A","Yes"," NO"
36813,"SCMU7-22/23-0008","Request for Bid(Open-Tender)","Yellow Wood street ,Bisho - Bhisho - Bhisho - 5605","Eastern Cape - Cooperative Governance  and Traditional Affairs","2022-10-14T00:00:00",true,"Tuesday, 08 November 2022 - 11:00","Friday, 14 October 2022","2022-11-08T11:00:00","Tuesday, 25 October 2022 - 10:00","2022-10-25T10:00:00","Published","Other service activities","Appointment of a service provider for the upgrading, configuration and maintenance of the Audio Visual and Video Conferencing System  for the Eastern Cape Provincial Disaster Management Centre.","Eastern Cape","Mr L Mnxulwa","lunga.mnxulwa@eccogta.gov.za","040-940-7587","040-940-7241","EC Disaster Management Centre , Bhisho","special conditions  are stipulated in the Terms of Reference ","Yes"," NO"
36816,"NKO 40/2022","Request for Bid(Open-Tender)","9 Park Street  - Malalane - Malalane - 1320","Nkomazi Local Municipality","2022-10-14T00:00:00",true,"Friday, 11 November 2022 - 12:00","Friday, 14 October 2022","2022-11-11T12:00:00","Tuesday, 18 October 2022 - 10:00","2022-10-18T10:00:00","Published","Supplies: General","SUPPLY AND DELIVERY OF 1 X 5000L WATER TANKER (ROADS) FOR NKOMAZI LOCAL MUNICIPALITY","Mpumalanga","Mr J Du Preez","Jaco.DuPreez@nkomazi.gov.za","013-790-0386","N/A","Municipal Town Hall (Kobwa), Fish Eagle, Malalane","N/A","Yes"," NO"
36817,"TLM/RBIG/BWS/2022/5KM/DI P/04",,"Corner of Voortrekker and Market Square  - Boshof - Boshof  - 8340","Tokologo Local Municipality","2022-10-14T00:00:00",true,"Monday, 14 November 2022 - 11:00","Friday, 14 October 2022","2022-11-14T11:00:00","Friday, 21 October 2022 - 11:30","2022-10-21T11:30:00","Published","Civil engineering","Boshof/ Kimberley: Construction of 5km (04) pumping main pipeline and associated works.
","Free State","Director Infrastructure ","kmosepele@tokologo.gov.za","053-541-0014","N/A","Boshof Municipal Chamber ","Only tenders who satisfy the eligibility criteria as stated in the tender data are eligible to submit tenders. Tenders will be evaluated using the 90/10 (as per tender value) points system as stipulated within the PPPFA No. 5 of 2000, bidders are required to submit original valid BBBEE status level verification certificate or certified copies thereof together with their bids. Bidders who do not submit BBBEE status level verification certificate or who are non-complaint do not qualify for preference points but they will not be disqualified from bidding process, they will only score points out 90/10 as per tender value.","Yes","Yes"
36818,"MWP1518CX-R","Request for Bid(Open-Tender)","Various - Various - Various - 0000","ESKOM","2022-10-14T00:00:00",true,"Monday, 14 November 2022 - 10:00","Friday, 14 October 2022","2022-11-14T10:00:00","Wednesday, 26 October 2022 - 13:00","2022-10-26T13:00:00","Published","Other service activities","RE-ISSUE: Provision of service, maintenance, and repairs as well as supply of spares and consumables, for SI Analytics coulometers to all Petroleum and Flow Sciences (P&FS) laboratories as and when required for the period of three (3) years.","Gauteng","Simon McMillan","mcmilsr@eskom.co.za","011-516-7043","N/A","Refer to Invitation to Tender Document","N/A","Yes"," NO"
36820,"ERI/2022/CS/22","Request for Bid(Open-Tender)",,"ESKOM","2022-10-14T00:00:00",false,"Thursday, 17 November 2022 - 10:00","Friday, 14 October 2022","2022-11-17T10:00:00","<not available>",,"Published","Supplies: Electrical Equipment"," Supply, Delivery and Off-loading of C&I Cables for Various Power Stations as and when needed basis for a period of 1 year","Mpumalanga","Tlou Mashilo","mabitsph@eskom.co.za","011-417-9162","N/A",,"Please download all document from Eskom tender bulletin."," NO"," NO"
36821,"TLM/BWS/2022/WTWME/02","Request for Bid(Open-Tender)","Corner of Voortrekker & Market Square  - Boshof - Boshof - 8340","Tokologo Local Municipality","2022-10-14T00:00:00",true,"Monday, 14 November 2022 - 11:00","Friday, 14 October 2022","2022-11-14T11:00:00","Friday, 21 October 2022 - 12:00","2022-10-21T12:00:00","Published","Services: Electrical","Construction of the Boshof 4.5Ml/day WTW Mechanical and Electrical Works.
","Free State","Director Infrastructure ","kmosepele@tokologo.gov.za","053-541-0014","N/A","Boshof Municipal Chamber ","Only tenders who satisfy the eligibility criteria as stated in the tender data are eligible to submit tenders. Tenders will be evaluated using the 90/10 (as per tender value) points system as stipulated within the PPPFA No. 5 of 2000, bidders are required to submit original valid BBBEE status level verification certificate or certified copies thereof together with their bids. Bidders who do not submit BBBEE status level verification certificate or who are non-complaint do not qualify for preference points but they will not be disqualified from bidding process, they will only score points out 90/10 as per tender value.
","Yes","Yes"
