"id","tender_No","type","delivery","department","cbrief","cd","dp","date_Published","brief","closing_Date","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","biddersdoc","biddersdoclink","bf","bc","company","award_contact","contactNumber","dateModified","bidders"
5089,"52/2021","Request for Proposal","Olyfenhout, Zoetendal - Farms - Wellington - 7654","CASIDRA (SOC) Limited",true,"Wednesday, 01 September 2021 - 12:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","Wednesday, 25 August 2021 - 12:30","2021-09-01T12:00:00","2021-08-25T12:30:00","Awarded","Services: General","PROPOSAL AND BID FOR THE FELLING OF ALIEN INVASIVE VEGETATION AND THE REMOVAL OF BIOMASS IN THE BERG RIVER: WELLINGTON EAST BANK – LADYLOCH BRIDGE TO BORDER OF LANGS POTTERY – 5 FARMS – OLYVENHOUT; Erf 6749; Erf 6750; ZOETENDAL 146 Port 9 & ZOETENDAL 146 RE 2","Western Cape","Mr. N Tsama","ntsama@casidra.co.za","021-863-5000","021-863-5000","33°37'25.88""S 18°58'28.54""E","Notice of attendance must be forwarded to the contact person as copies of the map for the works will be handed out at the meeting. Please ensure COVID protocols are adhered to at the meeting. ","Bid 52 - Bids received.pdf","/Home/Download/?blobName=b9ebbf07-eb3a-469d-97ab-01d9ea3f4ced.pdf&downloadedFileName=Bid 52 - Bids received.pdf","Yes","Yes","W P CHIPPER HIRE AND SALES","Stavros Sartikaki","060 963 4038",,"Invasive Plant solutions, WP Chipperws, Beatrice Nina Group Pty Ltd, WP Chippers, Deon Garden Services & Construction, Sihumbuze Aborist and General Suppliers, Top Plan Projects, H.N. Landboukontrakteurs"
5101,"RFP05/2021","Request for Proposal",,"South African Revenue Service",true,"Friday, 10 September 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","Thursday, 19 August 2021 - 10:30","2021-09-10T11:00:00","2021-08-19T10:30:00","Awarded","Services: Functional (Including Cleaning and Security Services)","REQUEST FOR PROPOSALS FOR THE APPOINTMENT OF A QUALIFIED SERVICE PROVIDER FOR THE PROVISION OF ARMED GUARDING, CLOSE PROTECTION AND TACTICAL RESPONSE SECURITY SERVICES FOR REGION A","National","TENDER OFFICE","tenderoffice@sars.gov.za","012-422-4078","N/A","MS Teams Vurtual meeting","N/A","","","Yes"," NO","WENZILE PHAPHAMA TRADING AND PROJECTS","Blondie Mabhena ","0833533377",,"PCP PETHA GROUP SA (PTY) LTD, JODIGYN (PTY) LTD, MJAYELI SECURITY SERVICES (PTY) LTD, BIDVEST PROTEA COIN (PTY) LTD, WENZILE PHAPHAMA SECUIRTY SERVICES, SMADA SECURITY SERVICES, SMADA SECURITY SERVICES, SIZOWAKHA SECURITY & CLEANING SERVICES, TSHEDZA PROTECTIVE SERVICES, FULLSERVE SERVICES (PTY) LTD, Ntsibisheng Secuirty Services, Quatro Security Services (Pty) Ltd, Uncommon Favour Consulting And Trading, Zelpy 2550 (Pty) Ltd (Sa Tiger Security), Marebole Security Solutions (Pty) Ltd, Stallion Security (Pty) Ltd, Ligit Security Solutions, Both Best Trading And Projects Co, Royal Security CC, Ensemble Trading 2366, Ithuba Umsundu Security (Pty) Ltd, Hlosi Secuirty Solutions"
4963,"WMM LM 10/08/21/02 RRMU","Request for Bid(Open-Tender)","51 Winnie Madekizela Mandela Street - Bizana - Bizana - 4800","Winnie Madikizela-Mandela - EC Local Municipality",false,"Thursday, 02 September 2021 - 12:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","<not available>","2021-09-02T12:00:00",,"Awarded","Construction of buildings","REPLACEMENT OF RING MAIN UNIT (RMU)","Eastern Cape","Mr. L. Gwala","gwalal@mbizana.gov.za","039-251-0230","039-251-0230",,"N/A","Closing-Register-Replacement-of-Main-Ring-Unit.pdf","/Home/Download/?blobName=70cf2e7c-c527-4be1-b207-609415086bf0.pdf&downloadedFileName=Closing-Register-Replacement-of-Main-Ring-Unit.pdf"," NO"," NO","Thake Electrical ","Mr. K. Baws","0711153348",,""
4973,"ECR/CRES/10/08/2021","Request for Proposal",,"Passenger Rail Agency of South Africa",false,"Thursday, 26 August 2021 - 12:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","<not available>","2021-08-26T12:00:00",,"Awarded","Services: Professional","REQUEST FOR QUOTATION (RFQ) FOR PROVISION OF MEDICAL SURVEILLANCE EXAMINATION IN PRASA CRES EATERN CAPE REGION FOR THE PERIOD OF 24 MONTHS","Eastern Cape","Luleka Mtyala","lmtyala@prasa.com","043-700-2017","N/A",,"N/A","",""," NO"," NO","Dr L indelani Goodluck  Nemukongwe","DR LG Nemukongwe","013 262 3636","2021-11-16T11:14:00.5821873","Boiphelo Occupational and OH Medsa (PTY) LTD"
4987,"LP0061MM","Request for Proposal","90  Hans Van Rensburg Street - Polokwane - Polokwane - 0700","ESKOM",true,"Tuesday, 14 September 2021 - 10:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","Tuesday, 31 August 2021 - 10:00","2021-09-14T10:00:00","2021-08-31T10:00:00","Awarded","Services: Civil","Appointment of a panel of five (5) contractors to provide general civil works for various zones within the Limlanga Cluster (Limpopo), on an “as and when” required basis over a period of 36 months","Limpopo","Motsatsi Magwele ","Magwelme@eskom.co.za","015-230-1729","N/A","https://teams.microsoft.com/l/meetup-join/19%3ameeting_YTgzMDM3NzktYTQ1Zi00ZDJlLWE2YmItYmNlMTg2MmJiN","N/A","","","Yes"," NO","BLUE DOT PEST CONTROL AND GENERAL SERVICES","Thabo Matthews Ledwaba","0875500385",,""
4988,"DPME03/2021-2022","Request for Proposal","330 Grosvenor Street - Hatfield - Pretoria - 0083","The Department of Planning, Monitoring and Evaluation",true,"Friday, 10 September 2021 - 11:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","Thursday, 26 August 2021 - 10:00","2021-09-10T11:00:00","2021-08-26T10:00:00","Awarded","Services: Professional","Professional Legal Entity or Resource team for the review, amendment and drafting of the Integrated Planning Framework Bill (IPFB)","Gauteng","Marthinus Prinsloo","marthinus@dpme.gov.za","012-312-0417","N/A","Refer to DPME website for link to online briefing","Bidders to register for the non-compulsory briefing session by following the link on DPME website (under tenders) prior to the date and time of briefing: www.dpme.gov.za. Tender documents can also be downloaded from DPME website.","","","Yes"," NO","Enterprises University of Pretoria","Marthinus Prinsloo","012 31200417",,""
4991,"PPSA 006/2021","Request for Proposal","169A Engen House, Nelson Mandela Drive - Bloemfontein - Bloemfontein - 9300","Public Protector South Africa",true,"Friday, 01 October 2021 - 11:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","Wednesday, 01 September 2021 - 11:00","2021-10-01T11:00:00","2021-09-01T11:00:00","Awarded","Rental and leasing activities","APPOINTMENT OF THE SERVICE PROVIDER TO PROVIDE OFFICE ACCOMMODATION - PPSA OFFICE IN BLOEMFONTEIN PERIOD OF THREE (3) YEARS ","Free State","Busisiwe Biyela","BusisiweB@pprotect.org","012-366-7032","N/A","https://pprotect-org.zoom.us/j/96449299843?pwd=Sk82dUNNaDVBYUkvSU13K05kak5sQT09","Kindly note that PPSA has Extended closing date from 16 September 2021 11:00 to 01 October 2021 at 11:00","List of Bids received for Tender PPSA 006-2021 for the Bloemfontein Office accomodation.pdf","/Home/Download/?blobName=f4abe8ae-0534-4734-8cbc-892bcfead258.pdf&downloadedFileName=List of Bids received for Tender PPSA 006-2021 for the Bloemfontein Office accomodation.pdf","Yes","Yes","SKG Africa ","Mr Kashmil Durgaparsad","083 800 3521",,""
4996,"MISA/MLM/FS/022/2021/22","Request for Bid(Open-Tender)","Cnr J.J. Hadebe Street and Kerk Street - Senwabarwana - Frankfort - 9830","Municipal Infrastructure Support Agent",true,"Monday, 13 September 2021 - 11:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","Tuesday, 31 August 2021 - 10:00","2021-09-13T11:00:00","2021-08-31T10:00:00","Awarded","Construction","APPOINTMENT OF A MANAGEMENT CONTRACTOR FOR THE SITING & GROUND WATER DEVELOPMENT, DESIGN, CONSTRUCTION OF PUMPING STATION, PUMPING MAIN, ELEVATED STORAGE TANKS AND WATER RETICULATION NETWORK AT FRANKFORT/NAMAHADI (MAMELO AND PHUMULONG SECTIONS) IN MAFUBE LOCAL MUNICIPALITY, FEZILE DABI DISTRICT, FREE STATE PROVINCE","Free State","Lumka Tyikwe","lumka.tyikwe@misa.gov.za","012-848-5300","N/A","Mafube Local Municipality  Cnr J.J Hadebe Street and Kerk Street, Frankfort","N/A","","","Yes","Yes","MASANA WASTE AND ENVIRONMENTAL MANAGEMENT","Lumka Tyikwe","012 848 5300",,""
5009,"SGR/SCM/COR1/CRES/07/12/21","Request for Proposal","30 WOLMARAANS STREET, UMJANTSHI HOUSE, - BRAAMFONTEIN - Johannesburg - 2001","Passenger Rail Agency of South Africa",true,"Monday, 20 September 2021 - 12:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","Friday, 27 August 2021 - 11:00","2021-09-20T12:00:00","2021-08-27T11:00:00","Awarded","Services: Professional","APPOINTMENT OF PROFESSIONAL SERVICES CONSULTANTS FOR CORRIDOR 1 (LERALLA TO KNIGHTS PRIORITY CORRIDOR – PHASE 2A), SOUTH GAUTENG REGION FOR A PERIOD OF THREE (3) YEARS FIXED TERM ","Gauteng","BOIKETLO XOTONGO","BOIKETLO.XOTONGO@PRASA.COM","011-013-1687","N/A","https://teams.microsoft.com/l/meetup-join/19%3aKQO9yMMJ0Il6MhVn1exRJnpRrMSqWILMz5RdVV5Tbvo1%40thread","A Compulsory briefing will be held on the 27 August 2021 @11h00 AM

MS Teams Link:
https://teams.microsoft.com/l/meetup-join/19%3aQFkYCZKTE_6ZT8mOY3aPylj6mUvgioSzbC6ionkIBBE1%40thread.tacv2/1629203191495?context=%7b%22Tid%22%3a%22ef089e05-fa66-4ce1-99c1-feb47ce02989%22%2c%22Oid%22%3a%229e0036b5-a32a-4af4-8297-24989b607839%22%7d ","ANNEXTURE 6 SUBMISSION REGISTER COR1.pdf","/Home/Download/?blobName=9aec1d4d-9b6f-4c1f-afc2-e2c112578c15.pdf&downloadedFileName=ANNEXTURE 6 SUBMISSION REGISTER COR1.pdf","Yes","Yes","SIST ENGINEERS","Talukanyani Isaac Mudau","0836735100",,""
30798,"RFQ 01/08/2021: ADVERTISED REQUEST FOR QUOTATION: ","Request for Quotation","26 CHURCH STREET, OUDTSHOORN 6625 - OUDTSHOORN - OUDTSHOORN - 6625","Oudtshoorn Municipality",false,"Friday, 27 August 2021 - 12:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","<not available>","2021-08-27T12:00:00",,"Awarded","Manufacturing","RFQ 01/08/2021: ADVERTISED REQUEST FOR QUOTATION: SUPPLY AND DELIVERY OF MEDICAL CONSUMABLES","Western Cape","J. ROLLISON / S. NJOKO","janina@oudtmun.gov.za","044-203-3178","N/A",,"Further that Local Content and Production will form part of the evaluation and therefore all potential bidders who fail to meet the minimum threshold for local content will not be considered for award.","",""," NO"," NO","N/A",,,,""
30899,"FORMAL QUOTATION: RFQ 02/08/2021","Request for Quotation","26 CHURCH STREET, OUDTSHOORN 6625 - OUDTSHOORN - OUDTSHOORN - 6625","Oudtshoorn Municipality",false,"Friday, 27 August 2021 - 12:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","<not available>","2021-08-27T12:00:00",,"Awarded","Manufacturing","RFQ 02/08/2021: ADVERTISED REQUEST FOR QUOTATION: SUPPLY AND DELIVERY OF FOGGER/DISINFECTANT MACHINES","Western Cape","J. ROLLISON / S. NJOKO","janina@oudtmun.gov.za","044-203-3178","N/A",,"N/A","",""," NO"," NO","N/A",,,,""
31430,"JCPZ/FM/SCM04/2021","Request for Bid(Limited-Tender","40 DeKorte Street - Braamfontein - Johannesburg - 2000","Johannesburg City Parks and Zoo",false,"Tuesday, 24 August 2021 - 11:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","<not available>","2021-08-24T11:00:00",,"Awarded","Supplies: General","SUPPLY AND DELIVERY OF TOOLS ","Gauteng","Desmond Mhlarhi","dmhlarhi@jhbcityparks.com","011-683-8231","N/A",,"ONLY BIDDERS THAT WERE APPOINTED ON THE SUPPLY AND DELIVERY OF TOOLS PANELS OF JCPZ/FM04/2020 ARE ALLOWED TO RESPOND ON THIS ADVERT","",""," NO"," NO","N/A",,,,""
31431,"JCPZ/HR/SCM02/2021","Request for Bid(Limited-Tender","40 DeKorte Street - Braamfontein - Johannesburg - 2000","Johannesburg City Parks and Zoo",false,"Tuesday, 24 August 2021 - 11:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","<not available>","2021-08-24T11:00:00",,"Awarded","Publishing activities","RECRUITMENT NEWSPAPER ADVERT FOR EXECUTIVE MANAGER: OPERATIONS","Gauteng","Brenda Dlakavu","bdlakavu@jhbcityparks.com","076-950-5170","N/A",,"ONLY BIDDERS THAT WERE APPOINTED ON THE RECRUITMENT PANEL OF JCPZ/HR03/2017 ARE ALLOWED TO RESPOND ON THIS ADVERT","",""," NO"," NO","N/A",,,,""
31443,"JCPZ/SCM/CID15/2021","Request for Bid(Limited-Tender","40 DeKorte Street - Braamfontein - Johannesburg - 2000","Johannesburg City Parks and Zoo",true,"Tuesday, 24 August 2021 - 11:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","Thursday, 19 August 2021 - 09:30","2021-08-24T11:00:00","2021-08-19T09:30:00","Awarded","Professional, scientific and technical activities","PROFESSIONAL SERVICES-ROAD ISLANDS UPGRADE- SOWETO GATEWAY-   Region D 
","Gauteng","Vusani Shabalala","vshabalala@jhbcityparks.com","072-227-9045","N/A","SOWETO GATEWAY-CHRIS HANI ROAD (NORTH SIDE) TOWARDS CHRIS HANI HOSPITAL-OPPOSITE DIEPKLOOF HOSTEL","ONLY BIDDERS THAT WERE APPOINTED ON THE PROFESSIONAL SERVICES ON LANDSCAPING  PANEL ONLY OF JCPZ/CID02/2019 ARE ALLOWED TO RESPOND ON THIS ADVERT","","","Yes","Yes","N/A",,,,""
31444,"JCPZ/SCM/CID16/2021","Request for Bid(Limited-Tender","40 DeKorte Street - Braamfontein - Johannesburg - 2000","Johannesburg City Parks and Zoo",true,"Tuesday, 24 August 2021 - 11:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","Thursday, 19 August 2021 - 11:00","2021-08-24T11:00:00","2021-08-19T11:00:00","Awarded","Professional, scientific and technical activities","PROFESSIONAL SERVICES-JUKSKEI PARK DEVELOPMENT-RIVERLEA 
","Gauteng","Vusani Shabalala","vshabalala@jhbcityparks.com","072-227-9045","N/A","Jukskei STREET –RIVERLEA.","ONLY BIDDERS THAT WERE APPOINTED ON THE PROFESSIONAL SERVICES ON LANDSCAPING  PANEL ONLY OF JCPZ/CID02/2019 ARE ALLOWED TO RESPOND ON THIS ADVERT","","","Yes","Yes","N/A",,,,""
31445,"JCPZ/SCM/CID17/2021","Request for Bid(Limited-Tender","40 DeKorte Street - Braamfontein - Johannesburg - 2000","Johannesburg City Parks and Zoo",true,"Tuesday, 24 August 2021 - 11:00","Tuesday, 17 August 2021","2021-08-17T00:00:00","Thursday, 19 August 2021 - 12:30","2021-08-24T11:00:00","2021-08-19T12:30:00","Awarded","Civil engineering","PROFESSIONAL SERVICES-JOHANNESBURG BOTANICAL GARDENS UPGRADES AND DEVELOPMENT 
","Gauteng","Vusani Shabalala","vshabalala@jhbcityparks.com","072-227-9045","N/A","Johannesburg Botanical Gardens (FLOREUM HOUSE)-To walk to the site.","ONLY BIDDERS THAT WERE APPOINTED ON THE PROFESSIONAL SERVICES ON CIVIL ENGINEERING PANEL ONLY OF JCPZ/CID02/2019 ARE ALLOWED TO RESPOND ON THIS ADVERT","","","Yes","Yes","N/A",,,,""
4807,"OBP06/21/FIN03","Request for Bid(Open-Tender)","100 old soutpan onderstepport - Pretoria - Pretoria - 2000","Onderstepoort Biological Products Limited",false,"Monday, 13 September 2021 - 13:00","Monday, 16 August 2021","2021-08-16T00:00:00","<not available>","2021-09-13T13:00:00",,"Awarded","Insurance, reinsurance and pension funding, except compulsory social security","Insurance for the entire business of Onderstepoort Biological  Products ","Gauteng","Indhir Naryan","indhir@obpvaccines.co.za","012-522-1500","N/A",,"N/A","",""," NO"," NO","Kunene Makopo Risk Solutions ","Kunene ","0109001346","2021-11-16T11:33:36.005797","Shomang Brokers, Marara Risk Solutions , Sankofa Insurance Brokers, Mont Blanc Financial services, Kunene Makopo Risk Solutions"
4872,"SS/064/19/MP","Request for Bid(Open-Tender)","Nokuthula Simelane Building, No. 7 Government Boulevard, Riverside, Mbombela, 1200 - Mpumalanga DLTCs - Mbombela - 1200","Mpumalanga - Community Safety Security and Liaison",true,"Monday, 16 August 2021 - 10:00","Monday, 16 August 2021","2021-08-16T00:00:00","Monday, 16 August 2021 - 10:00","2021-08-16T10:00:00","2021-08-16T10:00:00","Awarded","Computer programming, consultancy and related activities","Maintain, Repair, Deploy the Computerized Learners Licence system and related equipment at Mpumalanga DLTC's","Mpumalanga","Mr BB Sibiya","bbsibiya@mpg.gov.za","013-766-4568","N/A","Cycade building, Riverside","N/A","","","Yes","Yes","N/A",,,,""
4880,"SANRAL N.002-160-2019/2F","Request for Bid(Open-Tender)","20 Shoreward Drive - Baywest - Port Elizabeth - 6025","South African National Roads Agency Soc Limited (SANRAL)",false,"Friday, 03 September 2021 - 11:00","Monday, 16 August 2021","2021-08-16T00:00:00","<not available>","2021-09-03T11:00:00",,"Awarded","Construction","CONSULTING ENGINEERING SERVICES FOR THE DUALLING OF NATIONAL ROUTE N2 SECTION 16 FROM KEI MOUTH I/S (km 50.20) TO KOMGA T-JUNCTION (km 70.20) ","Eastern Cape","Vuyokazi Mabuya","MabuyaV@nra.co.za","041-398-3200","N/A",,"Preferences are offered to tenderers who comply with the criteria stated in the Tender Data.

Only tenderers with a B-BBEE contributor status level of 1, 2, 3 or 4 are eligible to tender.  


It is a requirement of this project that the tenderer sub-contract a minimum of thirty percent (30%) (of the work to Targeted Enterprise(s) as defined in the Contract Data.

Joint Ventures (JV) will be allowed on condition that one JV partner is a Targeted Enterprise. The JV partner will, however, not contribute to sub-contract target for Targeted Enterprises. 
","",""," NO"," NO","Gibb ","Steve Schroeder","+27 43  706 3600",,""
4881,"IGRDM/02/21-22","Request for Proposal",,"Garden Route District Local Municipality",false,"Tuesday, 24 August 2021 - 11:00","Monday, 16 August 2021","2021-08-16T00:00:00","<not available>","2021-08-24T11:00:00",,"Awarded","Supplies: Computer Equipment","RENEWAL OF ADOBE SUBSCRIPTION LICENSES AND SUPPLY OF NEW SUBSCRIPTION LICENSES  FOR A PERIOD OF 12 MONTHS
","Western Cape","MORNE STEVENS","MSTEVENS@GARDENROUTE.GOV.ZA","044-803-1441","N/A",,"NO","",""," NO"," NO","Siraha Group (Pty) Ltd ","Leandrah Ndlovu    ","0746052464","2021-09-21T05:39:58.9222965",""
4883,"ULM-CSS001/22","Request for Quotation","169 Main Street  - CBD  - Umzimkhulu  - 3297","Umzimkhulu Local Municipality",true,"Friday, 03 September 2021 - 12:00","Monday, 16 August 2021","2021-08-16T00:00:00","Tuesday, 24 August 2021 - 10:00","2021-09-03T12:00:00","2021-08-24T10:00:00","Awarded","Supplies: Stationery/Printing","SUPPLY AND DELIVERY OF LIBRARY PROMOTIONAL MATERIAL ","KwaZulu-Natal","Ms V. Dlamini ","dlaminiv@umzimkhululm.gov.za","039-259-5099","039-259-0427","MS Teams - LINK will be on the tender advert uploaded on the municipal website ","
Tender documents will be available on the municipal website (www.umzimkhululm.gov.za) and will also be available from the cashier at 169 Main Street, uMzimkhulu, 3297 upon the non-refundable payment of R200 per document or a bank guaranteed cheque made out to uMzimkhulu Municipality during working hours between 09:30am and 16:00pm from the 17th of August 2021; cut-off time for buying documents is the 24th  of August 2021, 15 minutes before the briefing time.

Due to Covid-19, briefing sessions will be hosted on Microsoft Teams. The link will be on the advert uploaded the municipal website (www.umzimkhululm.gov.za). 
","Publication of Bids - LIBRARY PROMOTIONAL MATERIAL.pdf","/Home/Download/?blobName=3ee1a3d3-529d-419d-8684-4e8af8731014.pdf&downloadedFileName=Publication of Bids - LIBRARY PROMOTIONAL MATERIAL.pdf","Yes"," NO","ZENKOSI SUPPLIERS ","Minentle Chiy ","076 203 3428",,""
