"id","tender_No","type","delivery","department","cbrief","cd","dp","date_Published","brief","closing_Date","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","bf","bc","conditions"
448,"MN07-2020/21","Request for Quotation",,"Emadlangeni Local Municipality",false,"Wednesday, 05 May 2021 - 12:00","Monday, 03 May 2021","2021-05-03T00:00:00","<not available>","2021-05-05T12:00:00",,"Closed","Services: General","Upgrade of Kerk street phase 2","National","Mr Mzwandile Nxasana","nxasanam@emadlangeni.gov.za","034 331 3616","N/A",," NO"," NO","N/A"
450,"BID NO: CCB 002/2021","Request for Quotation",,"Castle Control Board",false,"Thursday, 27 May 2021 - 11:00","Monday, 03 May 2021","2021-05-03T00:00:00","<not available>","2021-05-27T11:00:00",,"Closed","Services: General","Media Monitoring Services","Western Cape","Mr Mandla Ngewu","cfo@Castleofgoodhope.co.za","+27214614676","N/A",," NO"," NO","N/A"
451,"RFQ 19/11/2020","Request for Quotation",,"Independent Communications Authority of South Africa (ICASA)",false,"Thursday, 13 May 2021 - 12:00","Monday, 03 May 2021","2021-05-03T00:00:00","<not available>","2021-05-13T12:00:00",,"Closed","Services: General","REQUEST FOR QUOTATIONS TO PROCURE THE SERVICES OF A REGISTERED AND ACCREDITED SERVICE PROVIDER TO CONDUCT BACKGROUND CHECKS AND VERIFICATIONS FOR CANDIDATES RECOMMENDED FOR EMPLOYMENT FOR A PERIOD OF THREE (3) YEARS. ","Gauteng","Theodora Vilakazi","TVilakazi@icasa.org.za","012 568 3498","N/A",," NO"," NO","N/A"
452,"04/05/2021","Request for Proposal",,"Dannhauser Local Municipality",false,"Thursday, 03 June 2021 - 12:00","Monday, 03 May 2021","2021-05-03T00:00:00","<not available>","2021-06-03T12:00:00",,"Closed","Services: General","Design, compile and print the Dannhauser Council Exit Report Booklet","KwaZulu-Natal","Philani Ndlovu","philanin@dannhauser.gov.za","034 621 2666","N/A",," NO"," NO","N/A"
453,"PTATEN2539","Request for Quotation",,"ESKOM",false,"Monday, 31 May 2021 - 16:00","Monday, 03 May 2021","2021-05-03T00:00:00","<not available>","2021-05-31T16:00:00",,"Closed","Services: General","Letter to Extend Validity Period of
Tender","Mpumalanga","Nomsa Mkhonza","nomsa.mkhonza@eskom.co.za","011 709 3724","N/A",," NO"," NO","N/A"
454,"RFB054/20/21","Request for Proposal",,"National Health Laboratory Service",false,"Monday, 24 May 2021 - 11:00","Monday, 03 May 2021","2021-05-03T00:00:00","<not available>","2021-05-24T11:00:00",,"Closed","Services: General","SUPPLY OF CHEMICAL PATHOLOGY PTS MATERIAL FOR GENERAL CHEMISTRY AND CARDIAC MARKERS FOR A PERIOD OF FIVE (5) YEARS.","Gauteng","Precious Motlhaga","precious.motlhaga@nhls.ac.za","011 555 0595","N/A",," NO"," NO","N/A"
455,"ERACMJ-FDT-32450","Request for Quotation",,"Transnet SOC Ltd",false,"Tuesday, 11 May 2021 - 10:00","Monday, 03 May 2021","2021-05-03T00:00:00","<not available>","2021-05-11T10:00:00",,"Closed","Services: General","For the Supply, Delivery and Installation of Primary Lightning arrestors at Ermelo Depot","Mpumalanga","Dudu Mkhwebane","Dudu.Mkhwebane@transnet.net","012 315 4121","N/A",," NO"," NO","N/A"
456,"SCMN005/2021","Request for Proposal",,"National Student Financial Aid Scheme",false,"Friday, 14 May 2021 - 11:00","Monday, 03 May 2021","2021-05-03T00:00:00","<not available>","2021-05-14T11:00:00",,"Closed","Services: General","Supply and delivery of a historic debt tool","Western Cape","SCM Unit","21","021 763 3200","N/A",," NO"," NO","N/A"
88,"DPME 01-2021/22","Request for Proposal",,"The Department of Planning, Monitoring and Evaluation",true,"Monday, 24 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","Monday, 10 May 2021 - 10:00","2021-05-24T12:00:00","2021-05-10T10:00:00","Closed","Services: General","Provision of Cleaning and Hygiene services for the Department of Planning, Monitoring and Evaluation for a period of 36 months","National","Nomvula Lekubu","Nomvula@dpme.gov.za","012 312 0467 / 012 473 1222","N/A",," Yes","Yes","N/A"
289,"TCF3:2021/22","Request for Proposal",,"Labour",false,"Wednesday, 26 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-26T11:00:00",,"Closed","Services: General","Appointment of a Service Provider for the maintenance (PREVENTATIVE) Service ,Repairs and Replacement of a broken equipment in CCTV system , access control system and physical barriers at  Delta Building for the period of 36 Months","National","Johanna Magoro","Johanna.magoro@labour.gov.za","0124065712","N/A",," NO"," NO","N/A"
290,"DX872 ","Request for Proposal",,"ESKOM",false,"Friday, 21 May 2021 - 10:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-21T10:00:00",,"Closed","Services: General","Provision of alterations/ upgrade of storage in Bronkonspruit CNC, Eskom Distribution in Gauteng Operating Unit for a period of 6 months","Gauteng","Nelisile Ngwenya ","Gcabane@eskom.co.za","011 800 3055","N/A",," NO"," NO","N/A"
292,"ZNT 34 EDTEA 2020/2021","Request for Proposal",,"Kwazulu Natal - Economic Development, Tourism and Environ Affairs",false,"Tuesday, 01 June 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-06-01T11:00:00",,"Closed","Services: General","APPOINTMENT OF A SUITABLE SERVICE PROVIDER/S TO PROVIDE SECURITY SERVICES AT KZN DEPARTMENT OF ECONOMIC DEVELOPMENT, TOURISM AND ENVIRONMENTAL AFFAIRS:  HEAD OFFICE, CASCADES, MINISTRY, TOURISM, HARRY GWALA, UGU, RASET, ETHEKWINI, ILEMBE, KING CETSHWAYO, MTUBATUBA, MKUZE, ZULULAND, UMZINYATHI, AMAJUBA AND UTHUKELA  DISTRICT OFFICES FOR THE PERIOD OF 36 MONTHS","KwaZulu-Natal","Ntombifuthi Shange","Ntombifuthi.shange@kznedtea.gov.za","033 264 2663","N/A",," NO"," NO","N/A"
293,"SIC20031CIDB / HOAC-HO-34770","Request for Proposal",,"Transnet SOC Ltd",true,"Tuesday, 18 May 2021 - 10:00","Friday, 30 April 2021","2021-04-30T00:00:00","Friday, 07 May 2021 - 10:00","2021-05-18T10:00:00","2021-05-07T10:00:00","Closed","Services: General","Refurbishment and Partitioning of Telecommunication Rooms to Support Digitalisation and Collocation o various Networks on a 'Once-Off Required' Basis for a Period of Five (5) Months.","Gauteng","Kgalalelo Tlhabanelo","Kgalalelo.Tlhabanelo@transnet.net","011 584 0590","N/A",," Yes","Yes","N/A"
294,"KZN/RAIL/04/2021/016/Q","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Thursday, 13 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-13T12:00:00",,"Closed","Services: General","Tools","KwaZulu-Natal","Qiniso Makaluza","qiniso.makaluza@prasa.com","031 813 0376","N/A",," NO"," NO","N/A"
298,"KZN/RAIL/10322469","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Wednesday, 12 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-12T12:00:00",,"Closed","Services: General","20x LTE 4G Routers","KwaZulu-Natal","Qiniso Makaluza","qiniso.makaluza@prasa.com","031 813 0376","N/A",," NO"," NO","N/A"
299,"SANRAL N.001-080-2022/1F","Request for Proposal",,"South African National Roads Agency Soc Limited (SANRAL)",false,"Friday, 28 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-28T11:00:00",,"Closed","Services: General","CONSULTING ENGINEERING SERVICES FOR THE PERIODIC MAINTENANCE (RESURFACING) ON NATIONAL ROUTE 1 SECTION 8 FROM NELSPOORT (KM 45.00) TO THREE SISTERS (KM 72.50)","Western Cape","Vhahangwele Thandavhathu","procurementwr@nra.co.za","N/A","N/A",," NO"," NO","N/A"
300,"KZN/RAIL/04/2021/017/Q","Request for Proposal",,"Passenger Rail Agency of South Africa",false,"Friday, 07 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-07T12:00:00",,"Closed","Services: General","FAULT FIND AND REPAIR TO EXISTING CRASHED SEMSY III WORKSTATION","National","Qiniso Makaluza","qiniso.makaluza@prasa.com","031 813 0376","N/A",," NO"," NO","N/A"
301,"T11/04/21","Request for Proposal",,"Land and Agricultural Development Bank of South Africa",false,"Wednesday, 19 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-19T11:00:00",,"Closed","Services: General","FOR THE VALIDATION OF THE ECL RECALIBRATED MODELS AND NEWLY DEVELOPED SICR MODEL (ONCE-OFF)","National","Mr. Themendran Pillay","tpillay@landbank.co.za","0116860811","N/A",," NO"," NO","N/A"
302,"KZN/RAIL/04/2021/018/Q","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Wednesday, 12 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-12T12:00:00",,"Closed","Services: General","SUPPLY TUBING AND FITTING","KwaZulu-Natal","Qiniso Makaluza","qiniso.makaluza@prasa.com","031 813 0376","N/A",," NO"," NO","N/A"
303,"KZN/RAIL/04/2021/024/Q","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Wednesday, 12 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-12T12:00:00",,"Closed","Services: General","Supply spares for repairs to ISAM equipment","KwaZulu-Natal","Qiniso Makaluza","qiniso.makaluza@prasa.com","031 813 0376","N/A",," NO"," NO","N/A"
305,"KZN/RAIL/04/2021/022/Q","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Monday, 17 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-17T12:00:00",,"Closed","Services: General","FIBER OPTIC TECHNICIAN TRAINING FOR TELECOMS","KwaZulu-Natal","Qiniso Makaluza","qiniso.makaluza@prasa.com","031 813 0376","N/A",," NO"," NO","N/A"
306,"KZN/RAIL/04/2021/047/Q","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Thursday, 13 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-13T12:00:00",,"Closed","Services: General","CLEANING, RESHAPING AND MAINTENANCE OF ALL TYPES OF EXISITNG FORMATION DRAINS AND CULVERTS AS AND WHEN REQUIRED (PRURCHASE AGREEMENT FOR 12 MONTHS) FOR METRORAIL KZN","KwaZulu-Natal","Qiniso Makaluza","Qiniso.makaluza@prasa.com","031 8130376","N/A",," NO"," NO","N/A"
307,"AHT24573","Request for Quotation",,"PetroSA",false,"Thursday, 20 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-20T12:00:00",,"Closed","Services: General","REPAIRS TO PERIMETER WALL – BLOEMFONTEIN DEPOT","National","Banzi Dlamini","banzi.dlamini@petrosa.co.za","021 929 3202","N/A",," NO"," NO","N/A"
308,"KZN/RAIL/04/2021/039/Q","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Thursday, 13 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-13T12:00:00",,"Closed","Services: General","MAINTENANCE OF PERWAY AS AND WHEN REQUIRED (PURCHASE AGREEMENT FOR 12 MONTHS) FOR METRORAIL KZN","Gauteng","Qiniso Makaluza","Qiniso.makaluza@prasa.com","031 8130376","N/A",," NO"," NO","N/A"
309,"CS&TM 04/21/22","Request for Proposal",,"Department of Community Safety and Transport Management",false,"Monday, 24 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-24T11:00:00",,"Closed","Services: General","Appointment of the Qualified Aviation Security Company to Provide Aviation Security Services for GD Montshioa Airport and Pilanesburg International Airport of the Department of Community Safety and Transport Management for a Period of Five (5) Years.","North West","Mr Mojaki / Motlhamme / Baikgaki ","LMojaki@nwpg.gov.za","018 200 8084 / 018 200 8416 / 018 200 8139","N/A",," NO"," NO","N/A"
310,"AHT24555","Request for Quotation",,"PetroSA",false,"Tuesday, 11 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-11T12:00:00",,"Closed","Services: General","REPAIRS TO DISTILLATION TOWER OIL AND FRACTIONATOR
UNIT AT PetroSA REFINERY IN MOSSEL BAY","National","NESHA GACA","nesha.gaca@petrosa.co.za","044 601 3043","N/A",," NO"," NO","N/A"
311,"RFB101/20/21","Request for Proposal",,"National Health Laboratory Service",true,"Thursday, 20 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","Thursday, 06 May 2021 - 11:00","2021-05-20T11:00:00","2021-05-06T11:00:00","Closed","Services: General","SUPPLY , AND SUPPORT OF VMWARE- VMWARE LICENCING AND VSPHERE - SITE RECOVERY MANAGER FOR A PERIOD OF THREE (3) YEARS AT THE NATIONAL HEALTH LABORATORY SERVICE (NHLS).","National","Phumzile Rikhotso","Phumzile.Rikhotso@nhls.ac.za","011 386 6165","N/A",," Yes","Yes","N/A"
312,"SANRAL N.009-070-2022.5F","Request for Proposal",,"South African National Roads Agency Soc Limited (SANRAL)",false,"Friday, 28 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-28T11:00:00",,"Closed","Services: General","CONSULTING ENGINEERING SERVICES FOR THE PERIODIC
MAINTENANCE (RESURFACING) OF NATIONAL ROUTE 9
SECTION 7 FROM VAALKOP (km 79.00) TO COLESBERG (km
94.93)","Northern Cape","Mrs Kutala Mabuto","procurementwr@nra.co.za","021 957 4600","N/A",," NO"," NO","N/A"
313,"KZN/RAIL/04/2021/047/Q","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Thursday, 13 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-13T12:00:00",,"Closed","Services: General","CLEANING, RESHAPING AND MAINTENANCE OF ALL TYPES OF EXISITNG FORMATION DRAINS AND CULVERTS AS AND WHEN REQUIRED (PRURCHASE AGREEMENT FOR 12 MONTHS) FOR METRORAIL KZN","KwaZulu-Natal","Qiniso Makaluza","Qiniso.makaluza@prasa.com","031 8130376","N/A",," NO"," NO","N/A"
314,"RFQ04/04/2021","Request for Quotation",,"South African Diamond and Precious Metals Regulator",false,"Friday, 07 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-07T11:00:00",,"Closed","Services: General","REQUEST FOR QUOTATION FOR THE SUPPLY AND DELIVERY OF SYNTHENTIC DIAMOND DETECTING DEVICE, SOFTWARE AND WARRANTY SUPPORT SERVICES.

","National","Cynthia Khadiamovha / Bulumko Mdodana","cynthiak@sadpmr.co.za","011 223 7000 ","N/A",," NO"," NO","N/A"
316,"OHSC/11/APRIL/2021","Request for Proposal",,"Office of Health Standards Compliance (OHSC)",false,"Thursday, 20 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-20T11:00:00",,"Closed","Services: General","SUPPORT AND MAINTENANCE OF THE OFFICE OF HEALTH STANDARDS COMPLIANCE, AND HEALTH OMBUD CALL CENTRE SOLUTION FOR FIVE YEARS.
CLOSING","Gauteng","Phemelo  Kgwele","pkgwele@ohsc.org.za","012 942 7812","N/A",," NO"," NO","N/A"
317,"KZN/RAIL/04/2021/045/Q","Request for Quotation",,"Passenger Rail Agency of South Africa",true,"Thursday, 13 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","Wednesday, 05 May 2021 - 10:00","2021-05-13T12:00:00","2021-05-05T10:00:00","Closed","Services: General","TESTING OF DC SUBSTATIONS AND TIE STATIONS IN VARIOUS LOCATIONS FOR METRORAIL KZN","Gauteng","Qiniso Makaluza","Qiniso.makaluza@prasa.com","031 8130376","N/A",," NO"," NO","N/A"
318,"SANRAL N.009-070-2022/3F","Request for Proposal",,"South African National Roads Agency Soc Limited (SANRAL)",false,"Friday, 28 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-28T11:00:00",,"Closed","Services: General","CONSULTING ENGINEERING SERVICES FOR THE CONSULTING
ENGINEERING SERVICES FOR THE PERIODIC MAINTENANCE
(REPAIR AND RESEAL) ON NATIONAL ROUTE 9 SECTION 7
FROM NOUPOORT (km 44.0) TO WOLWEFONTEIN (km 63.9)","Western Cape","Mrs Vhahangwele Thandavhathu","procurementwr@nra.co.za","(021) 957 4600","N/A",," NO"," NO","N/A"
319,"645/04/21","Request for Proposal",,"Uphongolo Local Municipality",false,"Saturday, 29 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-29T12:00:00",,"Closed","Services: General","CALL FOR PROPOSAL FROM THE PROSPECTIVE SERVICE PROVIDERS TO PROVIDE CASH-IN-TRANSIT SERVICES FOR THE MUNICIPALITY FOR THE PERIOD OF THREE (3) YEARS","KwaZulu-Natal","Mr TP Masinga","thokozanim@uphongolo.gov.za","034 413 1223","N/A",," NO"," NO","N/A"
321,"643/04/21","Request for Proposal",,"Uphongolo Local Municipality",false,"Saturday, 29 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-29T12:00:00",,"Closed","Services: General","SUPPLY, DELIVERY, INSTALLATION AND MAINTENACE OF NEW OFFICE AUTOMATION EQUIPMENT FOR A PERIOD OF 36 MONTHS ","KwaZulu-Natal","Mr TP Masinga","thokozanim@uphongolo.gov.za","034 413 1223","N/A",," NO"," NO","N/A"
322,"OPS2021-BID/05 ","Request for Quotation",,"uThukela Water (Pty) Ltd",false,"Friday, 28 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-28T12:00:00",,"Closed","Services: General","SUPPLY AND DELIVERY OF PROPECTIVE CLOTHING (2 YEARS","National","Zamantungwa Mhlongo","Zamantungwa.mhlongo@uthukelawater.co.za","0343285067","N/A",," NO"," NO","N/A"
323,"KZN/RAIL/04/2021/046/Q","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Thursday, 13 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-13T12:00:00",,"Closed","Services: General","SUPPLY OF 63MM BALLAST STONE AS AND WHEN REQUIRED (PURCHASE AGREEMENT FOR 12 MONTHS) FOR METRORAIL KZN","KwaZulu-Natal","QINISO MAKALUZA","Qiniso.makaluza@prasa.com","031 813 0376","N/A",," NO"," NO","N/A"
324,"CRAC-DNR 33667","Request for Quotation",,"Transnet SOC Ltd",true,"Tuesday, 11 May 2021 - 10:00","Friday, 30 April 2021","2021-04-30T00:00:00","Tuesday, 04 May 2021 - 10:00","2021-05-11T10:00:00","2021-05-04T10:00:00","Closed","Services: General","MAINTENANCE AND REPAIRS OF PLANT TYPE AIRCONDITIONING UNITS FROM DURBAN, STANGER, PORT SHEPSTONE AND CATO RIDGE ON “AS AND WHEN” REQUIRED BASIS OVER A PERIOD OF 24 MONTHS","KwaZulu-Natal","Helen Sigcau","Helen.Sigcau@transnet.net","031 361 5839","N/A","http://www.transnetfreightrail-tfr.net/Supplier/Pages/Tenders.aspx"," Yes","Yes","N/A"
325,"RFQ 02/04/2021","Request for Quotation",,"South African Diamond and Precious Metals Regulator",false,"Thursday, 06 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-06T11:00:00",,"Closed","Services: General","REQUEST FOR QUOTATION FOR THE APPOINTMENT OF AN ELECTRICIAN FOR FAULT FINDING REPAIRS AND REPLACEMENT OF FUSED AT SADPMR OFFICE","Gauteng","Thokozile Maseko / Bulumko Mdodana / Cynthia Khadiamovha","thokozilem@sadpmr.co.za","011 223 7000","N/A",," NO"," NO","N/A"
326,"SANRAL N.002-080-2021/1F","Request for Proposal",,"South African National Roads Agency Soc Limited (SANRAL)",false,"Friday, 28 May 2021 - 11:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-28T11:00:00",,"Closed","Services: General","CONSULTING ENGINEERING SERVICES FOR THE PERIODIC MAINTENANCE (RESURFACING) ON NATIONAL ROUTE 2 SECTION 8 BETWEEN GOUKAMMA RIVER AND HARKERVILLE (km 16.7 to km 22.30 and km 31.6 to km 47.2)","Western Cape","Ms Vhahangwele Thandavhathu","procurementwr@nra.co.za","021 957 4600","N/A",," NO"," NO","N/A"
327,"ECIC01I-2021/22","Request for Information",,"Export Credit Insurance Corporation of South Africa Limited",false,"Thursday, 06 May 2021 - 15:00","Friday, 30 April 2021","2021-04-30T00:00:00","<not available>","2021-05-06T15:00:00",,"Closed","Services: General","Website Management Services","Gauteng","Ayanda Mdunge","procurement@ecic.co.za","012 471 3870","N/A",," NO"," NO","N/A"
328,"OPS2021-BID/006 – CIDB 4SQ","Request for Proposal",,"uThukela Water (Pty) Ltd",true,"Wednesday, 12 May 2021 - 12:00","Friday, 30 April 2021","2021-04-30T00:00:00","Wednesday, 05 May 2021 - 10:00","2021-05-12T12:00:00","2021-05-05T10:00:00","Closed","Services: General","REFURBISHMENT OF NGAGANE HOUSES: FENCING ","National","Zamantungwa Mhlongo","Zamantungwa.mhlongo@uthukelawater.co.za","03432 85067","N/A",," NO"," NO","N/A"
